instrumentToken,instrumentName,name,lastPrice,expiry,strike,tickSize,lotSize,instrumentType,segment,exchange,isin,multiplier,exchangeToken,OptionType
19446,RADIOCITY,Music Broadcast Ltd,25.8,0,0,0.050000,1,EQ,CASH,BSE,INE919I01024,1,540366,-
4780,MUTHTFN,Muthoot Capital Services Ltd,260.55,0,0,0.050000,1,EQ,CASH,BSE,INE296G01013,1,511766,-
10721,MUTHOOTFIN,Muthoot Finance Ltd,1329.5,0,0,0.050000,1,EQ,CASH,BSE,INE414G01012,1,533398,-
16737,MUZALI,Muzali Arts Ltd,3.02,0,0,0.010000,1,EQ,CASH,BSE,INE873S01022,1,539410,-
586,MYSORPETRO,Mysore Petro Chemicals Ltd,103.95,0,0,0.050000,1,EQ,CASH,BSE,INE741A01011,1,506734,-
4786,NDMETAL,N D Metal Industries Ltd,26.25,0,0,0.050000,1,EQ,CASH,BSE,INE643D01013,1,512024,-
5926,NGIND,N G Industries Ltd,62,0,0,0.050000,1,EQ,CASH,BSE,INE825C01018,1,530897,-
260,NKIND,N K Industries Ltd,33.9,0,0,0.050000,1,EQ,CASH,BSE,INE542C01019,1,519494,-
5026,NRAGRINDQ,N R Agarwal Industries Ltd,264.9,0,0,0.050000,1,EQ,CASH,BSE,INE740D01017,1,516082,-
26095,NBL,Naapbooks Ltd,58,0,0,0.050000,1600,EQ,CASH,BSE,INE0GOA01018,1,543351,-
5463,NACLIND,NACL Industries Ltd,81.25,0,0,0.050000,1,EQ,CASH,BSE,INE295D01020,1,524709,-
6354,NAGTECH,Nagarjuna Agri Tech Ltd,4.99,0,0,0.010000,1,EQ,CASH,BSE,INE793H01017,1,531832,-
19168,NAGAFERT,Nagarjuna Fertilizers & Chemicals Ltd,12.85,0,0,0.010000,1,EQ,CASH,BSE,INE454M01024,1,539917,-
6570,NAGPI,Nagpur Power & Industries Ltd,53.95,0,0,0.050000,1,EQ,CASH,BSE,INE099E01016,1,532362,-
8992,NAGREEKCAP,Nagreeka Capital & Infrastructure Ltd,9.99,0,0,0.010000,1,EQ,CASH,BSE,INE245I01016,1,532895,-
1639,NAGREEKEXP,Nagreeka Exports Ltd,37.8,0,0,0.050000,1,EQ,CASH,BSE,INE123B01028,1,521109,-
9276,NAHARCAP,Nahar Capital & Financial Services Ltd,592.3,0,0,0.050000,1,EQ,CASH,BSE,INE049I01012,1,532952,-
1641,NAHARINDUS,Nahar Industrial Enterprises Ltd,165,0,0,0.050000,1,EQ,CASH,BSE,INE289A01011,1,519136,-
1643,NAHARPOLY,Nahar Polyfilms Ltd,560.85,0,0,0.050000,1,EQ,CASH,BSE,INE308A01027,1,523391,-
92100,NGIL,Nakoda Group of Industries Ltd,214.4,0,0,0.050000,1,EQ,CASH,BSE,INE236Y01012,1,541418,-
6033,NLFL,Nalin Lease Finance Ltd,32.95,0,0,0.050000,1,EQ,CASH,BSE,INE606C01012,1,531212,-
3961,NSIL,Nalwa Sons Investments Ltd,1778.45,0,0,0.050000,1,EQ,CASH,BSE,INE023A01030,1,532256,-
214849,NAM,Nam Securities Ltd,28.3,0,0,0.050000,1,EQ,CASH,BSE,INE792G01011,1,538395,-
6770,NDL,Nandan Denim Ltd,62.5,0,0,0.050000,1,EQ,CASH,BSE,INE875G01030,1,532641,-
70711,NH,Narayana Hrudayalaya Ltd,746.55,0,0,0.050000,1,EQ,CASH,BSE,INE410P01011,1,539551,-
21757,NARAYANI,Narayani Steels Ltd,8.14,0,0,0.010000,1,EQ,CASH,BSE,INE715T01015,1,540080,-
5151,NARBADA,Narbada Gems & Jewellery Ltd,40.7,0,0,0.050000,1,EQ,CASH,BSE,INE540C01021,1,519455,-
6136,NARPROP,Narendra Properties Ltd,22.2,0,0,0.050000,1,EQ,CASH,BSE,INE603F01012,1,531416,-
1920,SHAWGELTIN,Narmada Gelatines Ltd,207,0,0,0.050000,1,EQ,CASH,BSE,INE869A01010,1,526739,-
1656,NATCOPHARM,Natco Pharma Ltd,757.3,0,0,0.050000,1,EQ,CASH,BSE,INE987B01026,1,524816,-
15579,NATHBIOGEN,Nath Bio-Genes (India) Ltd,213.35,0,0,0.050000,1,EQ,CASH,BSE,INE448G01010,1,537291,-
4386,NATHIND,Nath Industries Ltd,97.15,0,0,0.050000,1,EQ,CASH,BSE,INE777A01023,1,502587,-
2419,NATIONALUM,National Aluminium Company Ltd,121.75,0,0,0.050000,1,EQ,CASH,BSE,INE139A01034,1,532234,-
5337,NFL,National Fertilizer Ltd,53.05,0,0,0.050000,1,EQ,CASH,BSE,INE870D01012,1,523630,-
7096,NATFIT,National Fittings Ltd,57.25,0,0,0.050000,1,EQ,CASH,BSE,INE643C01015,1,531289,-
6878,NOL,National Oxygen Ltd,85.05,0,0,0.050000,1,EQ,CASH,BSE,INE296D01010,1,507813,-
68,NATPEROXID,National Peroxide Ltd,1587.15,0,0,0.050000,1,EQ,CASH,BSE,INE585A01020,1,500298,-
5601,NATPLAS,National Plastic Industries Ltd,36.95,0,0,0.050000,1,EQ,CASH,BSE,INE233D01013,1,526616,-
7095,NATPLASTI,National Plastic Technologies Ltd,86.8,0,0,0.050000,1,EQ,CASH,BSE,INE896D01017,1,531287,-
29991,NATURAL,Natural Biocon (India) Ltd,9.04,0,0,0.010000,1,EQ,CASH,BSE,INE06MM01016,1,543207,-
5451,NATCAPSUQ,Natural Capsules Ltd,462.2,0,0,0.050000,1,EQ,CASH,BSE,INE936B01015,1,524654,-
69676,NAPL,Naturite Agro Products Ltd,103,0,0,0.050000,1,EQ,CASH,BSE,INE223R01014,1,538926,-
243,NBVENTURES,Nava Bharat Ventures Ltd,140.8,0,0,0.050000,1,EQ,CASH,BSE,INE725A01022,1,513023,-
20746,NAVIGANT,Navigant Corporate Advisors Ltd,8.99,0,0,0.010000,10000,EQ,CASH,BSE,INE364T01012,1,539521,-
6643,NAVINFLUOR,Navin Fluorine International Limited,4082.1,0,0,0.050000,1,EQ,CASH,BSE,INE048G01026,1,532504,-
12084,NAVKARCORP,Navkar Corporation Ltd,32,0,0,0.050000,1,EQ,CASH,BSE,INE278M01019,1,539332,-
1661,NAVNETEDUL,Navneet Education Ltd,89.45,0,0,0.050000,1,EQ,CASH,BSE,INE060A01024,1,508989,-
29599,NAVODAYENT,Navoday Enterprises Ltd,8.85,0,0,0.010000,6000,EQ,CASH,BSE,INE0DB001013,1,543305,-
20706,NAYSAA,Naysaa Securities Ltd,29,0,0,0.050000,4000,EQ,CASH,BSE,INE898Q01015,1,538668,-
129625,NAZARA,Nazara Technologies Ltd,1637.85,0,0,0.050000,1,EQ,CASH,BSE,INE418L01021,1,543280,-
11218,NBCC,NBCC (India) Ltd,36.3,0,0,0.050000,1,EQ,CASH,BSE,INE095N01031,1,534309,-
1635,NCC,NCC Ltd,58.55,0,0,0.050000,1,EQ,CASH,BSE,INE868B01028,1,500294,-
4370,NCLIND,NCL Industries Ltd,177.75,0,0,0.050000,1,EQ,CASH,BSE,INE732C01016,1,502168,-
5841,NCLRESE,NCL Research and Financial Services Ltd,1.55,0,0,0.010000,1,EQ,CASH,BSE,INE132F01038,1,530557,-
4721,NDASEC,NDA Securities Ltd,12.75,0,0,0.010000,1,EQ,CASH,BSE,INE026C01013,1,511535,-
22987,NDRAUTO,NDR Auto Components Ltd,392.7,0,0,0.050000,1,EQ,CASH,BSE,INE07OG01012,1,543214,-
7178,NECLIFE,Nectar Lifescience Ltd,24.05,0,0,0.050000,1,EQ,CASH,BSE,INE023H01027,1,532649,-
33176,NEAGI,Neelamalai Agro Industries Ltd,3750.9,0,0,0.050000,1,EQ,CASH,BSE,INE605D01012,1,508670,-
10270,NEH,NEL Holdings South Ltd,3.31,0,0,0.010000,1,EQ,CASH,BSE,INE639K01016,1,533202,-
8838,NELCAST,Nelcast Ltd,59,0,0,0.050000,1,EQ,CASH,BSE,INE189I01024,1,532864,-
4979,NEOINFRA,Neo Infracon Ltd,21,0,0,0.050000,1,EQ,CASH,BSE,INE216I01017,1,514332,-
22930,NEOGEN,Neogen Chemicals Ltd,1744.85,0,0,0.050000,1,EQ,CASH,BSE,INE136S01016,1,542665,-
4461,NESCO,NESCO Ltd,552.85,0,0,0.050000,1,EQ,CASH,BSE,INE317F01035,1,505355,-
1671,NESTLEIND,Nestle India Ltd,17376.8,0,0,0.050000,1,EQ,CASH,BSE,INE239A01016,1,500790,-
13957,NETPIX,Net Pix Shorts Digital Media Ltd,31.5,0,0,0.050000,4000,EQ,CASH,BSE,INE0D5F01013,1,543247,-
4645,NETLINK,Netlink Solutions (India) Ltd,69.55,0,0,0.050000,1,EQ,CASH,BSE,INE040F01033,1,509040,-
4748,NETTLINX,Nettlinx Ltd,81.85,0,0,0.050000,1,EQ,CASH,BSE,INE027D01019,1,511658,-
8528,NETWORK18,Network 18 Media & Investments Ltd,85.1,0,0,0.050000,1,EQ,CASH,BSE,INE870H01013,1,532798,-
1673,NEULANDLAB,Neuland Laboratories Ltd,1026.6,0,0,0.050000,1,EQ,CASH,BSE,INE794A01010,1,524558,-
4050,NDTV,New Delhi Television Ltd,226.05,0,0,0.050000,1,EQ,CASH,BSE,INE155G01029,1,532529,-
24363,NIACL,New India Assurance Company Ltd,111.6,0,0,0.050000,1,EQ,CASH,BSE,INE470Y01017,1,540769,-
26057,NEWLIGHT,New Light Apparels Ltd,21.8,0,0,0.050000,1,EQ,CASH,BSE,INE835U01019,1,540243,-
93835,NEWGEN,Newgen Software Technologies Ltd,465.8,0,0,0.050000,1,EQ,CASH,BSE,INE619B01017,1,540900,-
3792,NEXTMEDIA,Next Mediaworks Ltd,5.36,0,0,0.010000,1,EQ,CASH,BSE,INE747B01016,1,532416,-
46852,NEXUSSURGL,Nexus Surgical and Medicare Ltd,7.54,0,0,0.010000,1,EQ,CASH,BSE,INE370Q01015,1,538874,-
5477,NGLFINE,NGL Fine Chem Ltd,1957.8,0,0,0.050000,1,EQ,CASH,BSE,INE887E01022,1,524774,-
5103,NHCFOODS,NHC Foods Ltd,15.76,0,0,0.050000,1,EQ,CASH,BSE,INE141C01028,1,517554,-
9923,NHPC,NHPC Ltd,27.8,0,0,0.050000,1,EQ,CASH,BSE,INE848E01016,1,533098,-
5618,NICCOPAR,Nicco Parks & Resorts Ltd,64.1,0,0,0.050000,1,EQ,CASH,BSE,INE653C01022,1,526721,-
45227,NIDHGRN,Nidhi Granites Ltd,103.7,0,0,0.050000,1,EQ,CASH,BSE,INE276H01013,1,512103,-
7082,NIHARINF,Nihar Info Global Ltd,11.97,0,0,0.010000,1,EQ,CASH,BSE,INE876E01033,1,531083,-
4096,NIITLTD,NIIT Ltd,622,0,0,0.050000,1,EQ,CASH,BSE,INE161A01038,1,500304,-
5509,NIKHILAD,Nikhil Adhesives Ltd,720.4,0,0,0.050000,1,EQ,CASH,BSE,INE926C01014,1,526159,-
6065,NIKKIGL,Nikki Global Finance Ltd,11.1,0,0,0.010000,1,EQ,CASH,BSE,INE526C01012,1,531272,-
130266,NIKSTECH,Niks Technology Ltd,252,0,0,0.050000,600,EQ,CASH,BSE,INE0GX601011,1,543282,-
5789,NILA,Nila Infrastructures Ltd,5.7,0,0,0.010000,1,EQ,CASH,BSE,INE937C01029,1,530377,-
14909,NILASPACES,Nila Spaces Ltd,4.05,0,0,0.010000,1,EQ,CASH,BSE,INE00S901012,1,542231,-
4376,NILACHAL,Nilachal Refractories Ltd,36.8,0,0,0.050000,1,EQ,CASH,BSE,INE416N01013,1,502294,-
5714,NILE,NILE Ltd,555.65,0,0,0.050000,1,EQ,CASH,BSE,INE445D01013,1,530129,-
592,NILKAMAL,Nilkamal Ltd,2031.1,0,0,0.050000,1,EQ,CASH,BSE,INE310A01015,1,523385,-
4765,NIMBSPROJ,Nimbus Projects Ltd,44.35,0,0,0.050000,1,EQ,CASH,BSE,INE875B01015,1,511714,-
20762,NINSYS,NINtec Systems Ltd,46.35,0,0,0.050000,5000,EQ,CASH,BSE,INE395U01014,1,539843,-
4058,BANKBEES,Nippon India ETF Bank Bees,365.54,0,0,0.010000,1,EQ,CASH,BSE,INF204KB15I9,1,590106,-
8696,GOLDBEES,Nippon India ETF Gold Bees,44.13,0,0,0.010000,1,EQ,CASH,BSE,INF204KB17I5,1,590095,-
10218,HNGSNGBEES,Nippon India ETF Hang Seng Bees,308.44,0,0,0.010000,1,EQ,CASH,BSE,INF204KB19I1,1,590113,-
3921,JUNIORBEES,Nippon India ETF Junior BeES,433.95,0,0,0.010000,1,EQ,CASH,BSE,INF732E01045,1,590104,-
3939,LIQUIDBEES,Nippon India ETF Liquid BeES,1000.01,0,0,0.010000,1,EQ,CASH,BSE,INF732E01037,1,590096,-
37215,NETFNIF100,Nippon India ETF NIFTY 100,182,0,0,0.010000,1,EQ,CASH,BSE,INF204K014N5,1,537483,-
3866,NIFTYBEES,Nippon India ETF Nifty Bees,188.86,0,0,0.010000,1,EQ,CASH,BSE,INF204KB14I2,1,590103,-
9041,PSUBNKBEES,Nippon India ETF PSU Bank Bees,29.71,0,0,0.010000,1,EQ,CASH,BSE,INF204KB16I7,1,590108,-
9961,SHARIABEES,Nippon India ETF Shariah BeES,444.23,0,0,0.010000,1,EQ,CASH,BSE,INF732E01128,1,590109,-
9963,NIESSPM,Nippon India Mutual Fund,3.55,0,0,0.010000,1,EQ,CASH,BSE,INF204KB14F8,1,542848,-
17331,NAM-INDIA,Nippon Life India Asset Management Ltd,348.3,0,0,0.050000,1,EQ,CASH,BSE,INE298J01013,1,540767,-
9385,NIRAJ,Niraj Cement Structurals Ltd,29.8,0,0,0.050000,1,EQ,CASH,BSE,INE368I01016,1,532986,-
4848,NIRAVCOM,Nirav Commercials Ltd,392,0,0,0.050000,1,EQ,CASH,BSE,INE242B01018,1,512425,-
35147,PARTIND,Nirbhay Colours India Ltd,1,0,0,0.010000,100,EQ,CASH,BSE,INE218T01010,1,526349,-
594,NIRLON,Nirlon Ltd,410.3,0,0,0.050000,1,EQ,CASH,BSE,INE910A01012,1,500307,-
38917,NIRMITEE,Nirmitee Robotics India Ltd,703.5,0,0,0.050000,300,EQ,CASH,BSE,INE0CPQ01010,1,543194,-
7898,NITCO,Nitco Ltd,23,0,0,0.050000,1,EQ,CASH,BSE,INE858F01012,1,532722,-
45057,NITINCAST,Nitin Castings Ltd,126.85,0,0,0.050000,1,EQ,CASH,BSE,INE861H01020,1,508875,-
1477,KERALACHEM,Nitta Gelatin India Ltd,282.9,0,0,0.050000,1,EQ,CASH,BSE,INE265B01019,1,506532,-
89391,NIVAKA,Nivaka Fashions Ltd,7.58,0,0,0.010000,1,EQ,CASH,BSE,INE139E01028,1,542206,-
64748,NIYOGIN,Niyogin Fintech Ltd,62,0,0,0.050000,1,EQ,CASH,BSE,INE480D01010,1,538772,-
3284,NLCINDIA,NLC India Ltd,62.55,0,0,0.050000,1,EQ,CASH,BSE,INE589A01014,1,513683,-
5542,NMDC,NMDC Ltd,162.5,0,0,0.050000,1,EQ,CASH,BSE,INE584A01023,1,526371,-
1691,NOCIL,NOCIL Ltd,249.45,0,0,0.050000,1,EQ,CASH,BSE,INE163A01018,1,500730,-
3905,NOIDATOLL,Noida Toll Bridge Company Ltd,7.4,0,0,0.010000,1,EQ,CASH,BSE,INE781B01015,1,532481,-
11339,NECCLTD,North Eastern Carrying Corporation Ltd,32.25,0,0,0.050000,1,EQ,CASH,BSE,INE553C01016,1,534615,-
31419,NSL,Northern Spirits Ltd,35,0,0,0.050000,3000,EQ,CASH,BSE,INE01BL01012,1,542628,-
66947,NORTHLINK,Northlink Fiscal & Capital Services Ltd,18,0,0,0.050000,1,EQ,CASH,BSE,INE736P01019,1,539110,-
6161,NOUVEAU,Nouveau Global Ventures Ltd,1.3,0,0,0.010000,1,EQ,CASH,BSE,INE317B01042,1,531465,-
3493,NOVARTIND,Novartis India Ltd,590.45,0,0,0.050000,1,EQ,CASH,BSE,INE234A01025,1,500672,-
103539,NOVATEOR,Novateor Research Laboratories Ltd,8.5,0,0,0.010000,6000,EQ,CASH,BSE,INE08JY01013,1,542771,-
5713,NPRFIN,NPR Finance Ltd,12.4,0,0,0.010000,1,EQ,CASH,BSE,INE446D01011,1,530127,-
3140,NRBBEARING,NRB Bearings Ltd,115.05,0,0,0.050000,1,EQ,CASH,BSE,INE349A01021,1,530367,-
11648,NIBL,NRB Industrial Bearings Ltd,26.85,0,0,0.050000,1,EQ,CASH,BSE,INE047O01014,1,535458,-
7016,NTCIND,NTC Industries Ltd,92.25,0,0,0.050000,1,EQ,CASH,BSE,INE920C01017,1,526723,-
4198,NTPC,NTPC Ltd,134.95,0,0,0.050000,1,EQ,CASH,BSE,INE733E01010,1,532555,-
3907,NUCLEUS,Nucleus Software Exports Ltd,414.8,0,0,0.050000,1,EQ,CASH,BSE,INE096B01018,1,531209,-
25350,NURECA,Nureca Ltd,1362.35,0,0,0.050000,1,EQ,CASH,BSE,INE0DSF01015,1,543264,-
6080,NUTECGLOB,Nutech Global Ltd,9.5,0,0,0.010000,1,EQ,CASH,BSE,INE960H01012,1,531304,-
5742,NUTRICIRCLE,Nutricircle Ltd,32.55,0,0,0.050000,1,EQ,CASH,BSE,INE536C01029,1,530219,-
44303,NUVOCO,Nuvoco Vistas Corporation Ltd,394.5,0,0,0.050000,1,EQ,CASH,BSE,INE118D01016,1,543334,-
506,NXTDIGITAL,NxtDigital Ltd,404.35,0,0,0.050000,1,EQ,CASH,BSE,INE353A01023,1,500189,-
4424,NYSSACORP,Nyssa Corporation Ltd,6.9,0,0,0.010000,1,EQ,CASH,BSE,INE812K01027,1,504378,-
20723,OPCHAINS,O.P Chains Ltd,11.25,0,0,0.010000,5000,EQ,CASH,BSE,INE118Q01018,1,539116,-
7617,OASISEC,Oasis Securities Ltd,77.9,0,0,0.050000,1,EQ,CASH,BSE,INE876A01015,1,512489,-
10490,OBEROIRLTY,Oberoi Realty Ltd,939.3,0,0,0.050000,1,EQ,CASH,BSE,INE093I01010,1,533273,-
11678,OONE,Objectone Information Systems Ltd,9.6,0,0,0.010000,1,EQ,CASH,BSE,INE860E01011,1,535657,-
46871,OCTAL,Octal Credit Capital Ltd,40,0,0,0.050000,1,EQ,CASH,BSE,INE513C01010,1,538894,-
21782,OCTAWARE,Octaware Technologies Ltd,90,0,0,0.050000,1600,EQ,CASH,BSE,INE208U01019,1,540416,-
6442,ODYCORP,Odyssey Corporation Ltd,7.17,0,0,0.010000,1,EQ,CASH,BSE,INE839E01023,1,531996,-
5730,ODYSSEY,Odyssey Technologies Ltd,63.45,0,0,0.050000,1,EQ,CASH,BSE,INE213B01019,1,530175,-
1702,ONGC,Oil & Natural Gas Corpn Ltd,163.9,0,0,0.050000,1,EQ,CASH,BSE,INE213A01029,1,500312,-
1699,OILCOUNTUB,Oil Country Tubular Ltd,9.31,0,0,0.010000,1,EQ,CASH,BSE,INE591A01010,1,500313,-
9946,OIL,Oil India Ltd,238.25,0,0,0.050000,1,EQ,CASH,BSE,INE274J01014,1,533106,-
3880,OLECTRA,Olectra Greentech Ltd,668.9,0,0,0.050000,1,EQ,CASH,BSE,INE260D01016,1,532439,-
34610,OLYMPTX,Olympia Industries Ltd,33.2,0,0,0.050000,1,EQ,CASH,BSE,INE482O01021,1,521105,-
11223,OLPCL,Olympic Cards Ltd,3.3,0,0,0.010000,1,EQ,CASH,BSE,INE550L01013,1,534190,-
5976,OMINFRAL,Om Infra Ltd,41.3,0,0,0.050000,1,EQ,CASH,BSE,INE239D01028,1,531092,-
3915,OMAXAUTO,Omax Autos Ltd,42.55,0,0,0.050000,1,EQ,CASH,BSE,INE090B01011,1,520021,-
8901,OMAXE,Omaxe Ltd,80.2,0,0,0.050000,1,EQ,CASH,BSE,INE800H01010,1,532880,-
10649,OMKARCHEM,Omkar Speciality Chemicals Ltd,29.45,0,0,0.050000,1,EQ,CASH,BSE,INE474L01016,1,533317,-
7150,OMNIAX,Omni Axs Software Ltd,4.03,0,0,0.010000,1,EQ,CASH,BSE,INE369B01019,1,532340,-
13215,OMNIPOTENT,Omnipotent Industries Ltd,25,0,0,0.050000,2000,EQ,CASH,BSE,INE0JFE01012,1,543400,-
12061,PAYTM,One 97 Communications Ltd,528.2,0,0,0.050000,1,EQ,CASH,BSE,INE982J01020,1,543396,-
17548,ONEGLOBAL,One Global Service Provider Ltd,39.25,0,0,0.050000,1,EQ,CASH,BSE,INE670O01013,1,514330,-
10983,ONELIFECAP,Onelife Capital Advisors Ltd,11.43,0,0,0.010000,1,EQ,CASH,BSE,INE912L01015,1,533632,-
9235,ONMOBILE,OnMobile Global Ltd,114.8,0,0,0.050000,1,EQ,CASH,BSE,INE809I01019,1,532944,-
61511,ONTIC,Ontic Finserve Ltd,16.4,0,0,0.050000,1,EQ,CASH,BSE,INE989S01034,1,540386,-
1706,ONWARDTEC,Onward Technologies Ltd,360.25,0,0,0.050000,1,EQ,CASH,BSE,INE229A01017,1,517536,-
5716,OPTIEMUS,Optiemus Infracom Ltd,318.95,0,0,0.050000,1,EQ,CASH,BSE,INE350C01017,1,530135,-
8215,OPTIFIN,Optimus Finance Ltd,31.55,0,0,0.050000,1,EQ,CASH,BSE,INE031G01014,1,531254,-
3893,OFSS,Oracle Financial Services Software Ltd,3591.55,0,0,0.050000,1,EQ,CASH,BSE,INE881D01027,1,532466,-
4873,ORBTEXP,Orbit Exports Ltd,122.5,0,0,0.050000,1,EQ,CASH,BSE,INE231G01010,1,512626,-
1709,ORCHIDPHAR,Orchid Pharma Ltd,284.3,0,0,0.050000,1,EQ,CASH,BSE,INE191A01027,1,524372,-
6006,ORGCOAT,Organic Coatings Ltd,6.55,0,0,0.010000,1,EQ,CASH,BSE,INE412E01011,1,531157,-
204,ORICONENT,Oricon Enterprises Ltd,31.45,0,0,0.050000,1,EQ,CASH,BSE,INE730A01022,1,513121,-
4438,ORIENTABRA,Orient Abrasives Ltd,29.55,0,0,0.050000,1,EQ,CASH,BSE,INE569C01020,1,504879,-
5785,ORIENTBELL,Orient Bell Ltd,505.55,0,0,0.050000,1,EQ,CASH,BSE,INE607D01018,1,530365,-
7616,ORIBEVER,Orient Beverages Ltd,72.6,0,0,0.050000,1,EQ,CASH,BSE,INE247F01018,1,507690,-
63886,ORIENTCEM,Orient Cement Ltd,142.4,0,0,0.050000,1,EQ,CASH,BSE,INE876N01018,1,535754,-
41840,ORIENTELEC,Orient Electric Ltd,321.65,0,0,0.050000,1,EQ,CASH,BSE,INE142Z01019,1,541301,-
10449,GREENPOWER,Orient Green Power Company Ltd,12.23,0,0,0.010000,1,EQ,CASH,BSE,INE999K01014,1,533263,-
229,ORIENTPPR,Orient Paper & Industries Ltd,34.4,0,0,0.050000,1,EQ,CASH,BSE,INE592A01026,1,502420,-
1716,ORIENTLTD,Orient Press Ltd,65,0,0,0.050000,1,EQ,CASH,BSE,INE609C01024,1,526325,-
6186,ORIENTTR,Orient Tradelink Ltd,6.15,0,0,0.010000,1,EQ,CASH,BSE,INE681D01039,1,531512,-
2228,OAL,Oriental Aromatics Ltd,705.7,0,0,0.050000,1,EQ,CASH,BSE,INE959C01023,1,500078,-
187,OCCL,Oriental Carbon & Chemicals Ltd,800.6,0,0,0.050000,1,EQ,CASH,BSE,INE321D01016,1,506579,-
1714,ORIENTHOT,Oriental Hotels Ltd,63.35,0,0,0.050000,1,EQ,CASH,BSE,INE750A01020,1,500314,-
8118,ORIRAIL,Oriental Rail Infrastructure Ltd,121.55,0,0,0.050000,1,EQ,CASH,BSE,INE457G01029,1,531859,-
8653,ORIENTALTL,Oriental Trimex Ltd,11.81,0,0,0.010000,1,EQ,CASH,BSE,INE998H01012,1,532817,-
97525,OBCL,Orissa Bengal Carrier Ltd,125.1,0,0,0.050000,2000,EQ,CASH,BSE,INE426Z01016,1,541206,-
10363,ORISSAMINE,Orissa Minerals Development Company Ltd,2849.65,0,0,0.050000,1,EQ,CASH,BSE,INE725E01024,1,590086,-
6245,OROSMITHS,Orosil Smiths India Ltd,5.89,0,0,0.010000,1,EQ,CASH,BSE,INE628B01034,1,531626,-
9502,ORTINLABSS,Ortin Laboratories Ltd,22.6,0,0,0.050000,1,EQ,CASH,BSE,INE749B01020,1,539287,-
5729,OSCARGLO,Oscar Global Ltd,5.94,0,0,0.010000,1,EQ,CASH,BSE,INE473F01010,1,530173,-
45071,OSEASPR,Oseaspre Consultants Ltd,17.95,0,0,0.050000,1,EQ,CASH,BSE,INE880P01015,1,509782,-
18146,OSIAJEE,Osiajee Texfab Ltd,47.05,0,0,0.050000,1,EQ,CASH,BSE,INE186R01013,1,540198,-
1722,OSWALAGRO,Oswal Agro Mills Ltd,27.15,0,0,0.050000,1,EQ,CASH,BSE,INE142A01012,1,500317,-
886,BINDALAGRO,Oswal Green Tech Ltd,22.95,0,0,0.050000,1,EQ,CASH,BSE,INE143A01010,1,539290,-
6972,OTCO,OTCO International Ltd,6.92,0,0,0.010000,1,EQ,CASH,BSE,INE910B01028,1,523151,-
39407,OZONEWORLD,Ozone World Ltd,9.44,0,0,0.010000,1,EQ,CASH,BSE,INE583K01016,1,539291,-
7611,PBAINFRA,P B A Infrastructure Ltd,13.24,0,0,0.010000,1,EQ,CASH,BSE,INE160H01019,1,532676,-
19,PIIND,P I Industries Ltd,2821.05,0,0,0.050000,1,EQ,CASH,BSE,INE603J01030,1,523642,-
7193,PHCAP,P. H. Capital Ltd,111.6,0,0,0.050000,1,EQ,CASH,BSE,INE160F01013,1,500143,-
601,PACIFICIND,Pacific Industries Ltd,455.4,0,0,0.050000,1,EQ,CASH,BSE,INE883C01025,1,523483,-
5661,PADMAIND,Padmanabh Industries Ltd,3.86,0,0,0.010000,1,EQ,CASH,BSE,INE743D01011,1,526905,-
12941,PAEL,PAE Ltd,6.48,0,0,0.010000,1,EQ,CASH,BSE,INE766A01018,1,517230,-
8106,WOMENNET,Pagaria Energy Ltd,4.21,0,0,0.010000,1,EQ,CASH,BSE,INE905B01010,1,531396,-
8679,PAGEIND,Page Industries Ltd,43192.65,0,0,0.050000,1,EQ,CASH,BSE,INE761H01022,1,532827,-
9253,PAISALO,Paisalo Digital Ltd,793.6,0,0,0.050000,1,EQ,CASH,BSE,INE420C01042,1,532900,-
92685,PALMJEWELS,Palm Jewels Ltd,12.85,0,0,0.010000,1,EQ,CASH,BSE,INE838Z01012,1,541444,-
4013,PALREDTEC,Palred Technologies Ltd,150.55,0,0,0.050000,1,EQ,CASH,BSE,INE218G01033,1,532521,-
45849,PANELEC,Pan Electronics (India) Ltd,32.15,0,0,0.050000,1,EQ,CASH,BSE,INE648E01010,1,517397,-
1732,PANACEABIO,Panacea Biotec Ltd,148.25,0,0,0.050000,1,EQ,CASH,BSE,INE922B01023,1,531349,-
5484,PANAMAPET,Panama Petrochem Ltd,265.15,0,0,0.050000,1,EQ,CASH,BSE,INE305C01029,1,524820,-
4629,PANCARBON,Panasonic Carbon India Company Ltd,402.35,0,0,0.050000,1,EQ,CASH,BSE,INE013E01017,1,508941,-
1522,PANAENERG,Panasonic Energy India Company Ltd,278.05,0,0,0.050000,1,EQ,CASH,BSE,INE795A01017,1,504093,-
55,PANCHMSTEL,Panchmahal Steel Ltd,148.15,0,0,0.050000,1,EQ,CASH,BSE,INE798F01010,1,513511,-
6301,PANCHSHEEL,Panchsheel Organics Ltd,153.1,0,0,0.050000,1,EQ,CASH,BSE,INE316G01019,1,531726,-
45045,PANKAJPIYUS,Pankaj Piyush Trade & Investment Ltd,73.4,0,0,0.050000,1,EQ,CASH,BSE,INE820M01018,1,506122,-
7094,PANKAJPO,Pankaj Polymers Ltd,4.55,0,0,0.010000,1,EQ,CASH,BSE,INE698B01011,1,531280,-
70877,PANTH,Panth Infinity Ltd,13.14,0,0,0.010000,1,EQ,CASH,BSE,INE945O01019,1,539143,-
